	gene	pvalue
0	SLC35A2	0.5
0	SRP54	0.5
0	SSR4	0.5
0	TRIM67	0.5
0	ZNF285	0.5
0	CCAR2	0.5
0	CEP104	0.5
0	CHCHD5	0.5
0	DARS	0.23975006109347674
0	DRAP1	0.5
0	ENOX1	0.5
0	HNRNPC	0.5
0	HS3ST3A1	0.5
0	ITPR2	0.36183680491588155
0	KRTAP5-2	0.5
0	LAMB4	0.23975006109347674
0	MBOAT4	0.5
0	MECR	0.5
0	MED14	0.5
0	MMD	0.5
0	NDUFA9	0.5
0	OAT	0.5
0	OR1L6	0.5
0	OR5M10	0.5
0	PCDH15	0.5
0	RNF214	0.5
0	RRP1	0.5
0	SLC18B1	0.5
0	SLC30A6	0.5
0	STK4	0.5
0	TGM2	0.5
0	TMEM63C	0.5
0	ZNF598	0.5
0	ACOXL	0.5
0	ATG5	0.5
0	C17orf70	0.23975006109347674
0	C1QB	0.5
0	CHMP5	0.5
0	DDX24	0.5
0	IKBKB	0.5
0	LAMTOR1	0.5
0	LILRA4	0.5
0	MPHOSPH9	0.5
0	NADK2	0.5
0	NEDD8	0.5
0	OLFML2A	0.5
0	OPN1MW	0.5
0	POLDIP2	0.5
0	PTH2R	0.5
0	PTRH2	0.5
0	RASAL3	0.5
0	RFC5	0.5
0	SEPT5	0.5
0	SLC8B1	0.5
0	TTC24	0.5
0	WNT9B	0.5
0	ZNF18	0.5
0	ZNF440	0.5
0	CLEC9A	0.5
0	DPH2	0.5
0	DTL	0.5
0	EAF2	0.5
0	EIF4H	0.5
0	FBXO47	0.5
0	ITGB1BP2	0.5
0	KLHL22	0.5
0	MAP4K2	0.5
0	NAT1	0.5
0	OR52B6	0.5
0	OR5B3	0.5
0	RGS14	0.5
0	RPS4Y1	0.5
0	SCN1B	0.5
0	SMG6	0.5
0	SPATA2	0.5
0	SPPL3	0.5
0	TBC1D26	0.5
0	TCFL5	0.5
0	TTC38	0.5
0	TUBE1	0.5
0	VSNL1	0.5
0	ZNF792	0.5
0	C3orf22	0.5
0	DCUN1D2	0.5
0	EXOSC1	0.5
0	MYL12B	0.5
0	PAGE4	0.5
0	PFAS	0.5
0	RPS6KA3	0.5
0	ZBP1	0.5
0	ALPK2	0.5
0	ANP32D	0.5
0	APIP	0.5
0	APOL2	0.5
0	BTBD16	0.5
0	CASC4	0.5
0	CEP128	0.5
0	CLEC4F	0.5
0	CYP2W1	0.5
0	DCAF4L2	0.5
0	DEFB112	0.5
0	F2RL3	0.5
0	HYDIN	0.39463401306714063
0	IL2RG	0.5
0	ISLR	0.5
0	KDM5C	0.3743870208532736
0	LAMA3	0.5
0	LRR1	0.5
0	LRRC47	0.5
0	MICALCL	0.06680720126885807
0	MS4A2	0.5
0	NOXO1	0.5
0	OVOL2	0.5
0	SARM1	0.5
0	ZNF85	0.5
0	ZSCAN5B	0.5
0	ACTRT1	0.23975006109347674
0	C14orf178	0.5
0	CACNA1S	0.5
0	DIRC2	0.5
0	DSCAML1	0.5
0	ELAVL4	0.5
0	FGF7	0.5
0	HMGN5	0.5
0	HNRNPAB	0.5
0	HS6ST2	0.5
0	RHCE	0.5
0	ROBO3	0.5
0	RPRD1B	0.5
0	TEX101	0.5
0	UBE2A	0.5
0	ZNF620	0.5
0	CD9	0.5
0	KCNA10	0.5
0	SLC22A23	0.5
0	TFG	0.5
0	ADGRG5	0.5
0	CCDC25	0.5
0	DCAF7	0.5
0	DCAF8	0.5
0	DGCR6L	0.5
0	FOXK2	0.5
0	GEMIN7	0.5
0	HADH	0.5
0	HAT1	0.5
0	HAVCR1	0.5
0	IL19	0.5
0	KDM4E	0.5
0	MFSD2A	0.5
0	NEMF	0.5
0	OR4A16	0.5
0	OR7G2	0.5
0	OTUB1	0.5
0	PCSK4	0.5
0	RAB9B	0.5
0	RBM23	0.5
0	RHOBTB3	0.23975006109347674
0	ST8SIA6	0.5
0	SUN2	0.5
0	TMEM154	0.5
0	ZPBP	0.5
0	ZSCAN25	0.5
0	C16orf93	0.5
0	DDX3Y	0.5
0	FMN1	0.5
0	GBP7	0.5
0	GLB1L3	0.23975006109347674
0	INO80D	0.5
0	LRRC52	0.5
0	MAP2K3	0.5
0	MUC1	0.5
0	PDDC1	0.5
0	SPPL2B	0.5
0	TP53TG5	0.5
0	TTC14	0.5
0	ZHX3	0.5
0	ZNF83	0.23975006109347674
0	KCNG1	0.5
0	MAP4K5	0.5
0	SLC4A9	0.5
0	ICMT	0.5
0	IGHV3-43	0.5
0	STK35	0.5
0	ACTL6A	0.23975006109347674
0	ADGRE5	0.5
0	ALDH1L2	0.5
0	ATXN2	0.5
0	DERL1	0.5
0	DFNB59	0.5
0	DHCR24	0.5
0	DLGAP4	0.5
0	DMTF1	0.5
0	DOCK9	0.5
0	DSN1	0.5
0	DYNC2H1	0.39463401306714063
0	FCAMR	0.5
0	GRXCR2	0.5
0	LGALS16	0.5
0	MORN1	0.5
0	OR5R1	0.5
0	PLCXD2	0.5
0	PSME3	0.5
0	RAPGEF1	0.5
0	RCHY1	0.5
0	SMC4	0.5
0	TRMT2B	0.5
0	UNC80	0.34154569915480437
0	WSCD2	0.5
0	ZNF292	0.5
0	ZNF33B	0.5
0	HIST2H2BF	0.5
0	ARID1A	0.3094204656987553
0	ATAD3C	0.5
0	BRD3	0.5
0	C19orf80	0.5
0	CHPF	0.5
0	CNGA2	0.5
0	DAP3	0.5
0	ERN2	0.5
0	EZR	0.5
0	FAM53B	0.5
0	FSD2	0.5
0	GNL1	0.5
0	HUNK	0.5
0	IRX6	0.5
0	KARS	0.5
0	LARP4	0.5
0	MYBPC3	0.5
0	NPVF	0.5
0	OSGIN1	0.5
0	PAMR1	0.5
0	PRPF38A	0.5
0	RAD9B	0.5
0	RNF139	0.5
0	RNF157	0.5
0	TLK2	0.5
0	UBTF	0.5
0	VSTM4	0.5
0	WDR45B	0.5
0	ZNF674	0.5
0	ANKRD13A	0.5
0	ARSD	0.5
0	CDCA2	0.5
0	CNOT11	0.5
0	CXorf67	0.5
0	FGR	0.5
0	GATM	0.5
0	IGHG1	0.5
0	LDLRAD1	0.5
0	LIN9	0.5
0	MKRN2	0.5
0	NIPA2	0.5
0	NTHL1	0.5
0	NTRK2	0.5
0	OR3A2	0.5
0	RPS8	0.5
0	SMCO4	0.5
0	TMEM200C	0.5
0	WNT9A	0.5
0	WRAP73	0.5
0	AGTR2	0.5
0	BAMBI	0.5
0	BEX1	0.5
0	CD1D	0.5
0	CLCA1	0.5
0	CLHC1	0.5
0	CMKLR1	0.5
0	CPEB3	0.5
0	ICT1	0.5
0	LAMA4	0.5
0	MS4A1	0.5
0	PTCD2	0.5
0	RECK	0.5
0	RGPD8	0.23975006109347674
0	SUB1	0.5
0	TMEM251	0.5
0	ZSCAN5A	0.5
0	COL13A1	0.5
0	DDHD1	0.5
0	EPS15	0.5
0	ERMAP	0.5
0	FANCD2	0.5
0	HRASLS	0.5
0	HSD17B4	0.5
0	IQCK	0.5
0	MEGF8	0.5
0	MRS2	0.5
0	PGGT1B	0.5
0	TGFA	0.5
0	WIPF3	0.5
0	ZFYVE1	0.5
0	ABR	0.5
0	BCAS1	0.5
0	C10orf105	0.5
0	C2CD4C	0.5
0	CAP2	0.5
0	COL6A1	0.5
0	EFCAB13	0.5
0	EN2	0.5
0	GXYLT2	0.5
0	HCRTR2	0.5
0	IL5RA	0.5
0	INIP	0.5
0	LMTK3	0.5
0	LPAR2	0.5
0	LYN	0.5
0	LYSMD1	0.5
0	MYCT1	0.5
0	MYH4	0.36451724476940206
0	NAGA	0.5
0	NCF2	0.5
0	NEUROD6	0.5
0	NFIL3	0.5
0	OXER1	0.5
0	PARG	0.5
0	PHF21A	0.5
0	PSMC5	0.5
0	TBKBP1	0.5
0	TNMD	0.5
0	VPS4A	0.5
0	ASPM	0.5
0	C2orf54	0.5
0	C8orf48	0.5
0	CA12	0.5
0	CATSPER1	0.5
0	CEACAM3	0.5
